project_id,street_address,sample_id,parameter,ppbv_result,ppbv_rl,ug_m3_result,ug_m3_rl,date_time,by,lab
16CVCP014K,1146 Fulton Street,SG7,Acetone,2.42,S  0.421,5.75,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Acrylonitrile,ND,0.46100000000000002,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Benzene,0.36699999999999999,0.313,1.17,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Benzyl chloride,ND,0.193,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Bromodichloromethane,ND,0.14899999999999999,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Bromoform,ND,9.7000000000000003E-2,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Bromomethane,ND,0.25800000000000001,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Carbon Disulfide,ND,0.32100000000000001,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Carbon Tetrachloride,0.115,0.04,0.72,0.25,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Chlorobenzene,ND,0.217,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Chloroethane,ND,0.379,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Chloroform,26.4,0.20499999999999999,129,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Chloromethane,ND,0.48499999999999999,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,"Cis-1,2-Dichloroethene",1.61,0.252,6.38,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,"cis-1,3-Dichloropropene",ND,0.221,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Cyclohexane,ND,0.29099999999999998,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Dibromochloromethane,ND,0.11799999999999999,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Dichlorodifluoromethane,ND,0.20200000000000001,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Ethanol,1.02,S  0.531,1.92,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Ethyl acetate,ND,0.27800000000000002,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Ethylbenzene,0.54,0.23,2.34,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Heptane,ND,0.24399999999999999,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Hexachlorobutadiene,ND,9.4E-2,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Hexane,ND,0.28399999999999997,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Isopropylalcohol,ND,0.40699999999999997,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Isopropylbenzene,ND,0.20399999999999999,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,"m,p-Xylene",2.2999999999999998,0.23,10,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Methyl Ethyl Ketone,0.58699999999999997,0.33900000000000002,1.73,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Methyl tert-butyl ether(MTBE),ND,0.27800000000000002,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Methylene Chloride,0.34699999999999998,S  0.288,1.2,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,n-Butylbenzene,ND,0.182,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,o-Xylene,1.04,0.23,4.51,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Propylene,ND,0.58099999999999996,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,sec-Butylbenzene,ND,0.182,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Styrene,ND,0.23499999999999999,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Tetrachloroethene,30.3,3.6999999999999998E-2,205,0.25,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Tetrahydrofuran,ND,0.33900000000000002,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Toluene,1.26,0.26600000000000001,4.75,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,"Trans-1,2-Dichloroethene",ND,0.252,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,"trans-1,3-Dichloropropene",ND,0.221,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Trichloroethene,192,0.46600000000000003,1030,2.5,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Trichlorofluoromethane,0.34,0.17799999999999999,1.91,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Trichlorotrifluoroethane,ND,0.13100000000000001,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,Vinyl Chloride,ND,9.8000000000000004E-2,ND,0.25,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG7,% Bromofluorobenzene,114,%,114,%,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,"1,1,1,2-Tetrachloroethane",ND,0.14599999999999999,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,"1,1,1-Trichloroethane",0.59499999999999997,0.183,3.24,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,"1,1,2,2-Tetrachloroethane",ND,0.14599999999999999,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,"1,1,2-Trichloroethane",ND,0.183,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,"1,1-Dichloroethane",ND,0.247,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,"1,1-Dichloroethene",ND,0.252,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,"1,2,4-Trichlorobenzene",ND,0.13500000000000001,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,"1,2,4-Trimethylbenzene",1.28,0.20399999999999999,6.29,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,"1,2-Dibromoethane(EDB)",ND,0.13,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,"1,2-Dichlorobenzene",ND,0.16600000000000001,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,"1,2-Dichloroethane",ND,0.247,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,"1,2-dichloropropane",ND,0.217,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,"1,2-Dichlorotetrafluoroethane",ND,0.14299999999999999,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,"1,3,5-Trimethylbenzene",0.56999999999999995,0.20399999999999999,2.8,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,"1,3-Butadiene",ND,0.45200000000000001,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,"1,3-Dichlorobenzene",ND,0.16600000000000001,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,"1,4-Dichlorobenzene",0.38,0.16600000000000001,2.2799999999999998,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,"1,4-Dioxane",ND,0.27800000000000002,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,2-Hexanone(MBK),ND,0.24399999999999999,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,4-Ethyltoluene,0.3,0.20399999999999999,1.47,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,4-Isopropyltoluene,0.35,0.182,1.92,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,4-Methyl-2-pentanone(MIBK),ND,0.24399999999999999,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Acetone,4.3099999999999996,S  0.421,10.199999999999999,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Acrylonitrile,ND,0.46100000000000002,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Benzene,5.29,0.313,16.899999999999999,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Benzyl chloride,ND,0.193,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Bromodichloromethane,ND,0.14899999999999999,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Bromoform,ND,9.7000000000000003E-2,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Bromomethane,ND,0.25800000000000001,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Carbon Disulfide,2.58,0.32100000000000001,8.0299999999999994,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Carbon Tetrachloride,36.1,0.04,227,0.25,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Chlorobenzene,ND,0.217,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Chloroethane,ND,0.379,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Chloroform,9.1999999999999993,0.20499999999999999,44.9,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Chloromethane,ND,0.48499999999999999,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,"Cis-1,2-Dichloroethene",1.04,0.252,4.12,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,"cis-1,3-Dichloropropene",ND,0.221,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Cyclohexane,0.64700000000000002,0.29099999999999998,2.23,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Dibromochloromethane,ND,0.11799999999999999,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Dichlorodifluoromethane,ND,0.20200000000000001,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Ethanol,2.27,S  0.531,4.2699999999999996,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Ethyl acetate,1.08,0.27800000000000002,3.89,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Ethylbenzene,3.12,0.23,13.5,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Heptane,0.68100000000000005,0.24399999999999999,2.79,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Hexachlorobutadiene,ND,9.4E-2,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Hexane,1.25,S  0.284,4.4000000000000004,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Isopropylalcohol,0.59199999999999997,S  0.407,1.45,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Isopropylbenzene,ND,0.20399999999999999,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,"m,p-Xylene",8.91,0.23,38.700000000000003,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Methyl Ethyl Ketone,0.80400000000000005,0.33900000000000002,2.37,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Methyl tert-butyl ether(MTBE),ND,0.27800000000000002,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Methylene Chloride,ND,0.28799999999999998,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,n-Butylbenzene,ND,0.182,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,o-Xylene,2.61,0.23,11.3,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Propylene,ND,0.58099999999999996,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,sec-Butylbenzene,ND,0.182,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Styrene,ND,0.23499999999999999,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Tetrachloroethene,1.0900000000000001,3.6999999999999998E-2,7.39,0.25,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Tetrahydrofuran,ND,0.33900000000000002,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Toluene,30.4,0.26600000000000001,114,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,"Trans-1,2-Dichloroethene",ND,0.252,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,"trans-1,3-Dichloropropene",ND,0.221,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Trichloroethene,2.2400000000000002,4.7E-2,12,0.25,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Trichlorofluoromethane,1.9,0.17799999999999999,10.7,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Trichlorotrifluoroethane,ND,0.13100000000000001,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,Vinyl Chloride,ND,9.8000000000000004E-2,ND,0.25,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG2,% Bromofluorobenzene,106,%,106,%,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,"1,1,1,2-Tetrachloroethane",ND,0.14599999999999999,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,"1,1,1-Trichloroethane",ND,0.183,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,"1,1,2,2-Tetrachloroethane",ND,0.14599999999999999,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,"1,1,2-Trichloroethane",ND,0.183,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,"1,1-Dichloroethane",ND,0.247,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,"1,1-Dichloroethene",ND,0.252,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,"1,2,4-Trichlorobenzene",ND,0.13500000000000001,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,"1,2,4-Trimethylbenzene",1.6,0.20399999999999999,7.86,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,"1,2-Dibromoethane(EDB)",ND,0.13,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,"1,2-Dichlorobenzene",ND,0.16600000000000001,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,"1,2-Dichloroethane",ND,0.247,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,"1,2-dichloropropane",ND,0.217,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,"1,2-Dichlorotetrafluoroethane",ND,0.14299999999999999,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,"1,3,5-Trimethylbenzene",0.58799999999999997,0.20399999999999999,2.89,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,"1,3-Butadiene",ND,0.45200000000000001,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,"1,3-Dichlorobenzene",ND,0.16600000000000001,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,"1,4-Dichlorobenzene",0.46500000000000002,0.16600000000000001,2.79,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,"1,4-Dioxane",ND,0.27800000000000002,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,2-Hexanone(MBK),ND,0.24399999999999999,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,4-Ethyltoluene,0.42099999999999999,0.20399999999999999,2.0699999999999998,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,4-Isopropyltoluene,0.27,0.182,1.48,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,4-Methyl-2-pentanone(MIBK),ND,0.24399999999999999,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Acetone,1.32,S  0.421,3.13,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Acrylonitrile,ND,0.46100000000000002,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Benzene,ND,0.313,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Benzyl chloride,ND,0.193,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Bromodichloromethane,ND,0.14899999999999999,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Bromoform,ND,9.7000000000000003E-2,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Bromomethane,ND,0.25800000000000001,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Carbon Disulfide,0.433,0.32100000000000001,1.35,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Carbon Tetrachloride,0.124,0.04,0.78,0.25,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Chlorobenzene,ND,0.217,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Chloroethane,ND,0.379,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Chloroform,9.27,0.20499999999999999,45.2,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Chloromethane,ND,0.48499999999999999,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,"Cis-1,2-Dichloroethene",ND,0.252,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,"cis-1,3-Dichloropropene",ND,0.221,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Cyclohexane,ND,0.29099999999999998,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Dibromochloromethane,ND,0.11799999999999999,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Dichlorodifluoromethane,ND,0.20200000000000001,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Ethanol,1.28,S  0.531,2.41,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Ethyl acetate,ND,0.27800000000000002,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Ethylbenzene,0.67200000000000004,0.23,2.92,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Heptane,ND,0.24399999999999999,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Hexachlorobutadiene,ND,9.4E-2,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Hexane,ND,0.28399999999999997,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Isopropylalcohol,ND,0.40699999999999997,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Isopropylbenzene,ND,0.20399999999999999,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,"m,p-Xylene",2.88,0.23,12.5,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Methyl Ethyl Ketone,0.48299999999999998,0.33900000000000002,1.42,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Methyl tert-butyl ether(MTBE),ND,0.27800000000000002,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Methylene Chloride,ND,0.28799999999999998,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,n-Butylbenzene,ND,0.182,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,o-Xylene,1.25,0.23,5.42,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Propylene,ND,0.58099999999999996,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,sec-Butylbenzene,ND,0.182,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Styrene,ND,0.23499999999999999,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Tetrachloroethene,4.54,3.6999999999999998E-2,30.8,0.25,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Tetrahydrofuran,ND,0.33900000000000002,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Toluene,1.31,0.26600000000000001,4.93,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,"Trans-1,2-Dichloroethene",ND,0.252,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,"trans-1,3-Dichloropropene",ND,0.221,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Trichloroethene,10.5,4.7E-2,56.4,0.25,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Trichlorofluoromethane,0.48599999999999999,0.17799999999999999,2.73,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Trichlorotrifluoroethane,ND,0.13100000000000001,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,Vinyl Chloride,ND,9.8000000000000004E-2,ND,0.25,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG6,% Bromofluorobenzene,107,%,107,%,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG4,"1,1,1,2-Tetrachloroethane",ND,0.14599999999999999,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG4,"1,1,1-Trichloroethane",ND,0.183,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG4,"1,1,2,2-Tetrachloroethane",ND,0.14599999999999999,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG4,"1,1,2-Trichloroethane",ND,0.183,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG4,"1,1-Dichloroethane",ND,0.247,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG4,"1,1-Dichloroethene",ND,0.252,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG4,"1,2,4-Trichlorobenzene",ND,0.13500000000000001,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG4,"1,2,4-Trimethylbenzene",0.46200000000000002,0.20399999999999999,2.27,1,2015-08-12T04:00:00Z,KCA,phoenix
16CVCP014K,1146 Fulton Street,SG4,"1,2-Dibromoethane(EDB)",ND,0.13,ND,1,2015-08-12T04:00:00Z,KCA,phoenix
