project_id,street_address,sample_id,laboratory,lab_data_availability,collection_date,analysis_date,parameter,ppbv_results,ppbv_rl,ug_m3_results,ug_m3_rl
16CVCP065K,Greenpoint Landing G1,SG2,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"1,2-Dichlorobenzene",ND,0.04,ND,0.24
16CVCP065K,Greenpoint Landing G1,SG2,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"1,3-Dichlorobenzene",ND,0.04,ND,0.24
16CVCP065K,Greenpoint Landing G1,SG2,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"1,1-Dichloroethane",ND,0.04,ND,0.16
16CVCP065K,Greenpoint Landing G1,SG2,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"1,2-Dichloroethane",ND,0.04,ND,0.16
16CVCP065K,Greenpoint Landing G1,SG2,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"1,1-Dichloroethylene",ND,0.04,ND,0.16
16CVCP065K,Greenpoint Landing G1,SG2,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"cis-1,2-Dichloroethylene",ND,0.04,ND,0.16
16CVCP065K,Greenpoint Landing G1,SG2,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"t-1,2-Dichloroethylene",ND,0.04,ND,0.16
16CVCP065K,Greenpoint Landing G1,SG2,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"1,2-Dichloropropane",ND,0.04,ND,0.19
16CVCP065K,Greenpoint Landing G1,SG2,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Ethylbenzene,0.19,0.04,0.83,0.18
16CVCP065K,Greenpoint Landing G1,SG2,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Methyl tert-Butyl Ether (MTBE),ND,0.04,ND,0.15
16CVCP065K,Greenpoint Landing G1,SG2,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Methylene Chloride,1.2,0.04,4.3,0.14
16CVCP065K,Greenpoint Landing G1,SG2,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Naphthalene,0.61,0.1,3.2,0.52
16CVCP065K,Greenpoint Landing G1,SG2,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Tetrachloroethylene,1.3,0.04,9,0.28
16CVCP065K,Greenpoint Landing G1,SG2,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Toluene,1.6,0.04,6.1,0.16
16CVCP065K,Greenpoint Landing G1,SG2,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"1,1,1-Trichloroethane",ND,0.04,ND,0.22
16CVCP065K,Greenpoint Landing G1,SG2,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Trichloroethylene,ND,0.04,ND,0.22
16CVCP065K,Greenpoint Landing G1,SG2,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"1,2,4-Trimethylbenzene",0.17,0.04,0.83,0.2
16CVCP065K,Greenpoint Landing G1,SG2,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"1,3,5-Trimethylbenzene",0.11,0.04,0.52,0.2
16CVCP065K,Greenpoint Landing G1,SG2,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Vinyl Chloride,ND,0.04,ND,0.11
16CVCP065K,Greenpoint Landing G1,SG2,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,m/p-Xylene,0.56,0.08,2.4,0.35
16CVCP065K,Greenpoint Landing G1,SG2,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,o-Xylene,0.22,0.04,0.94,0.18
16CVCP065K,Greenpoint Landing G1,SG3,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Benzene,0.07,0.04,0.22,0.13
16CVCP065K,Greenpoint Landing G1,SG3,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Carbon Tetrachloride,ND,0.04,ND,0.25
16CVCP065K,Greenpoint Landing G1,SG3,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Chlorobenzene,ND,0.04,ND,0.19
16CVCP065K,Greenpoint Landing G1,SG3,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Chloroethane,ND,0.04,ND,0.11
16CVCP065K,Greenpoint Landing G1,SG3,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Chloromethane,0.08,0.04,0.17,0.08
16CVCP065K,Greenpoint Landing G1,SG3,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"1,2-Dichlorobenzene",ND,0.04,ND,0.24
16CVCP065K,Greenpoint Landing G1,SG3,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"1,3-Dichlorobenzene",ND,0.04,ND,0.24
16CVCP065K,Greenpoint Landing G1,SG3,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"1,1-Dichloroethane",ND,0.04,ND,0.16
16CVCP065K,Greenpoint Landing G1,SG3,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"1,2-Dichloroethane",ND,0.04,ND,0.16
16CVCP065K,Greenpoint Landing G1,SG3,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"1,1-Dichloroethylene",ND,0.04,ND,0.16
16CVCP065K,Greenpoint Landing G1,SG3,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"cis-1,2-Dichloroethylene",ND,0.04,ND,0.16
16CVCP065K,Greenpoint Landing G1,SG3,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"t-1,2-Dichloroethylene",ND,0.04,ND,0.16
16CVCP065K,Greenpoint Landing G1,SG3,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"1,2-Dichloropropane",ND,0.04,ND,0.19
16CVCP065K,Greenpoint Landing G1,SG3,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Ethylbenzene,ND,0.04,ND,0.18
16CVCP065K,Greenpoint Landing G1,SG3,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Methyl tert-Butyl Ether (MTBE),ND,0.04,ND,0.15
16CVCP065K,Greenpoint Landing G1,SG3,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Methylene Chloride,0.15,0.04,0.51,0.14
16CVCP065K,Greenpoint Landing G1,SG3,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Naphthalene,ND,0.1,ND,0.52
16CVCP065K,Greenpoint Landing G1,SG3,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Tetrachloroethylene,3.9,0.04,27,0.28
16CVCP065K,Greenpoint Landing G1,SG3,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Toluene,0.18,0.04,0.69,0.16
16CVCP065K,Greenpoint Landing G1,SG3,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"1,1,1-Trichloroethane",0.41,0.04,2.2,0.22
16CVCP065K,Greenpoint Landing G1,SG3,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Trichloroethylene,ND,0.04,ND,0.22
16CVCP065K,Greenpoint Landing G1,SG3,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"1,2,4-Trimethylbenzene",ND,0.04,ND,0.2
16CVCP065K,Greenpoint Landing G1,SG3,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"1,3,5-Trimethylbenzene",ND,0.04,ND,0.2
16CVCP065K,Greenpoint Landing G1,SG3,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Vinyl Chloride,ND,0.04,ND,0.11
16CVCP065K,Greenpoint Landing G1,SG3,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,m/p-Xylene,ND,0.08,ND,0.35
16CVCP065K,Greenpoint Landing G1,SG3,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,o-Xylene,ND,0.04,ND,0.18
16CVCP065K,Greenpoint Landing G1,SG4,con-TEST Analytical,Yes,NA,2008-06-04T00:00:00Z,Benzene,7.6,0.04,24,0.13
16CVCP065K,Greenpoint Landing G1,SG4,con-TEST Analytical,Yes,NA,2008-06-04T00:00:00Z,Carbon Tetrachloride,0.06,0.04,0.36,0.25
16CVCP065K,Greenpoint Landing G1,SG4,con-TEST Analytical,Yes,NA,2008-06-04T00:00:00Z,Chlorobenzene,ND,0.04,ND,0.19
16CVCP065K,Greenpoint Landing G1,SG4,con-TEST Analytical,Yes,NA,2008-06-04T00:00:00Z,Chloroethane,ND,0.04,ND,0.11
16CVCP065K,Greenpoint Landing G1,SG4,con-TEST Analytical,Yes,NA,2008-06-04T00:00:00Z,Chloromethane,ND,0.04,ND,0.08
16CVCP065K,Greenpoint Landing G1,SG4,con-TEST Analytical,Yes,NA,2008-06-04T00:00:00Z,"1,2-Dichlorobenzene",ND,0.04,ND,0.24
16CVCP065K,Greenpoint Landing G1,SG4,con-TEST Analytical,Yes,NA,2008-06-04T00:00:00Z,"1,3-Dichlorobenzene",ND,0.04,ND,0.24
16CVCP065K,Greenpoint Landing G1,SG4,con-TEST Analytical,Yes,NA,2008-06-04T00:00:00Z,"1,1-Dichloroethane",0.08,0.04,0.33,0.16
16CVCP065K,Greenpoint Landing G1,SG4,con-TEST Analytical,Yes,NA,2008-06-04T00:00:00Z,"1,2-Dichloroethane",ND,0.04,ND,0.16
16CVCP065K,Greenpoint Landing G1,SG4,con-TEST Analytical,Yes,NA,2008-06-04T00:00:00Z,"1,1-Dichloroethylene",ND,0.04,ND,0.16
16CVCP065K,Greenpoint Landing G1,SG4,con-TEST Analytical,Yes,NA,2008-06-04T00:00:00Z,"cis-1,2-Dichloroethylene",ND,0.04,ND,0.16
16CVCP065K,Greenpoint Landing G1,SG4,con-TEST Analytical,Yes,NA,2008-06-04T00:00:00Z,"t-1,2-Dichloroethylene",ND,0.04,ND,0.16
16CVCP065K,Greenpoint Landing G1,SG4,con-TEST Analytical,Yes,NA,2008-06-04T00:00:00Z,"1,2-Dichloropropane",ND,0.04,ND,0.19
16CVCP065K,Greenpoint Landing G1,SG4,con-TEST Analytical,Yes,NA,2008-06-04T00:00:00Z,Ethylbenzene,0.48,0.04,2.1,0.18
16CVCP065K,Greenpoint Landing G1,SG4,con-TEST Analytical,Yes,NA,2008-06-04T00:00:00Z,Methyl tert-Butyl Ether (MTBE),ND,0.04,ND,0.15
16CVCP065K,Greenpoint Landing G1,SG4,con-TEST Analytical,Yes,NA,2008-06-04T00:00:00Z,Methylene Chloride,0.38,0.04,1.3,0.14
16CVCP065K,Greenpoint Landing G1,SG4,con-TEST Analytical,Yes,NA,2008-06-04T00:00:00Z,Naphthalene,0.37,0.1,1.9,0.52
16CVCP065K,Greenpoint Landing G1,SG4,con-TEST Analytical,Yes,NA,2008-06-04T00:00:00Z,Tetrachloroethylene,0.37,0.04,2.5,0.28
16CVCP065K,Greenpoint Landing G1,SG4,con-TEST Analytical,Yes,NA,2008-06-04T00:00:00Z,Toluene,6.4,0.04,24,0.16
16CVCP065K,Greenpoint Landing G1,SG4,con-TEST Analytical,Yes,NA,2008-06-04T00:00:00Z,"1,1,1-Trichloroethane",0.47,0.04,2.5,0.22
16CVCP065K,Greenpoint Landing G1,SG4,con-TEST Analytical,Yes,NA,2008-06-04T00:00:00Z,Trichloroethylene,0.34,0.04,1.8,0.22
16CVCP065K,Greenpoint Landing G1,SG4,con-TEST Analytical,Yes,NA,2008-06-04T00:00:00Z,"1,2,4-Trimethylbenzene",0.63,0.04,3.1,0.2
16CVCP065K,Greenpoint Landing G1,SG4,con-TEST Analytical,Yes,NA,2008-06-04T00:00:00Z,"1,3,5-Trimethylbenzene",0.47,0.04,2.3,0.2
16CVCP065K,Greenpoint Landing G1,SG4,con-TEST Analytical,Yes,NA,2008-06-04T00:00:00Z,Vinyl Chloride,ND,0.04,ND,0.11
16CVCP065K,Greenpoint Landing G1,SG4,con-TEST Analytical,Yes,NA,2008-06-04T00:00:00Z,m/p-Xylene,2.8,0.08,12,0.35
16CVCP065K,Greenpoint Landing G1,SG4,con-TEST Analytical,Yes,NA,2008-06-04T00:00:00Z,o-Xylene,1.2,0.04,5.1,0.18
16CVCP065K,Greenpoint Landing G1,SG5,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Benzene,14,0.04,44,0.13
16CVCP065K,Greenpoint Landing G1,SG5,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Carbon Tetrachloride,ND,0.04,ND,0.25
16CVCP065K,Greenpoint Landing G1,SG5,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Chlorobenzene,ND,0.04,ND,0.19
16CVCP065K,Greenpoint Landing G1,SG5,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Chloroethane,0.24,0.04,0.63,0.11
16CVCP065K,Greenpoint Landing G1,SG5,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Chloromethane,0.83,0.04,1.7,0.08
16CVCP065K,Greenpoint Landing G1,SG5,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"1,2-Dichlorobenzene",ND,0.04,ND,0.24
16CVCP065K,Greenpoint Landing G1,SG5,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"1,3-Dichlorobenzene",ND,0.04,ND,0.24
16CVCP065K,Greenpoint Landing G1,SG5,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"1,1-Dichloroethane",ND,0.04,ND,0.16
16CVCP065K,Greenpoint Landing G1,SG5,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"1,2-Dichloroethane",ND,0.04,ND,0.16
16CVCP065K,Greenpoint Landing G1,SG5,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"1,1-Dichloroethylene",ND,0.04,ND,0.16
16CVCP065K,Greenpoint Landing G1,SG5,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"cis-1,2-Dichloroethylene",ND,0.04,ND,0.16
16CVCP065K,Greenpoint Landing G1,SG5,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"t-1,2-Dichloroethylene",ND,0.04,ND,0.16
16CVCP065K,Greenpoint Landing G1,SG5,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"1,2-Dichloropropane",ND,0.04,ND,0.19
16CVCP065K,Greenpoint Landing G1,SG5,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Ethylbenzene,0.81,0.04,3.5,0.18
16CVCP065K,Greenpoint Landing G1,SG5,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Methyl tert-Butyl Ether (MTBE),ND,0.04,ND,0.15
16CVCP065K,Greenpoint Landing G1,SG5,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Methylene Chloride,3.6,0.04,13,0.14
16CVCP065K,Greenpoint Landing G1,SG5,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Naphthalene,0.23,0.1,1.2,0.52
16CVCP065K,Greenpoint Landing G1,SG5,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Tetrachloroethylene,0.25,0.04,1.7,0.28
16CVCP065K,Greenpoint Landing G1,SG5,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Toluene,10,0.04,39,0.16
16CVCP065K,Greenpoint Landing G1,SG5,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"1,1,1-Trichloroethane",ND,0.04,ND,0.22
16CVCP065K,Greenpoint Landing G1,SG5,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Trichloroethylene,0.15,0.04,0.83,0.22
16CVCP065K,Greenpoint Landing G1,SG5,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"1,2,4-Trimethylbenzene",0.72,0.04,3.5,0.2
16CVCP065K,Greenpoint Landing G1,SG5,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,"1,3,5-Trimethylbenzene",0.49,0.04,2.4,0.2
16CVCP065K,Greenpoint Landing G1,SG5,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,Vinyl Chloride,0.09,0.04,0.23,0.11
16CVCP065K,Greenpoint Landing G1,SG5,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,m/p-Xylene,3.1,0.08,14,0.35
16CVCP065K,Greenpoint Landing G1,SG5,con-TEST Analytical,Yes,NA,2008-06-03T00:00:00Z,o-Xylene,1.4,0.04,6.3,0.18
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Dichlorodifluoromethane,0.369,0.2,1.82,0.989
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Chloromethane,0.495,0.2,1.02,0.413
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Freon-114,ND,0.2,ND,1.4
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Vinyl chloride,ND,0.2,ND,0.511
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,"1,3-Butadiene",ND,0.2,ND,0.442
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Bromomethane,ND,0.2,ND,0.777
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Chloroethane,ND,0.2,ND,0.528
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Ethanol,9.25,2.5,17.4,4.71
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Vinyl bromide,ND,0.2,ND,0.874
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Acetone,6.58,1,15.6,2.38
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Trichlorofluoromethane,0.223,0.2,1.25,1.12
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Isopropanol,0.902,0.5,2.22,1.23
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,"1,1-Dichloroethene",ND,0.2,ND,0.793
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Tertiary butyl Alcohol,ND,0.5,ND,1.52
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Methylene chloride,0.582,0.5,2.02,1.74
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,3-Chloropropene,ND,0.2,ND,0.626
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Carbon disulfide,ND,0.2,ND,0.623
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Freon-113,ND,0.2,ND,1.53
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,"trans-1,2-Dichloroethene",ND,0.2,ND,0.793
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,"1,1-Dichloroethane",ND,0.2,ND,0.809
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Methyl tert butyl ether,ND,0.2,ND,0.721
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,2-Butanone,0.733,0.2,2.16,0.59
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,"cis-1,2-Dichloroethene",ND,0.2,ND,0.793
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Ethyl Acetate,ND,0.5,ND,1.8
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Chloroform,ND,0.2,ND,0.977
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Tetrahydrofuran,0.932,0.2,2.75,0.59
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,"1,2-Dichloroethane",ND,0.2,ND,0.809
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,n-Hexane,0.286,0.2,1.01,0.705
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,"1,1,1-Trichloroethane",ND,0.2,ND,1.09
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Benzene,0.236,0.2,0.754,0.639
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Carbon tetrachloride,ND,0.2,ND,1.26
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Cyclohexane,ND,0.2,ND,0.688
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,"1,2-Dichloropropane",ND,0.2,ND,0.924
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Bromodichloromethane,ND,0.2,ND,1.34
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,"1,4-Dioxane",ND,0.2,ND,0.721
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Trichloroethene,ND,0.2,ND,1.07
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,"2,2,4-Trimethylpentane",0.232,0.2,1.08,0.934
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Heptane,ND,0.2,ND,0.82
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,"cis-1,3-Dichloropropene",ND,0.2,ND,0.908
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,4-Methyl-2-pentanone,ND,0.2,ND,0.82
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,"trans-1,3-Dichloropropene",ND,0.2,ND,0.908
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,"1,1,2-Trichloroethane",ND,0.2,ND,1.09
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Toluene,0.862,0.2,3.25,0.754
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,2-Hexanone,ND,0.2,ND,0.82
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Dibromochloromethane,ND,0.2,ND,1.7
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,"1,2-Dibromoethane",ND,0.2,ND,1.54
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Tetrachloroethene,0.207,0.2,1.4,1.36
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Chlorobenzene,ND,0.2,ND,0.921
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Ethylbenzene,ND,0.2,ND,0.869
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,p/m-Xylene,ND,0.4,ND,1.74
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Bromoform,ND,0.2,ND,2.07
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Styrene,ND,0.2,ND,0.852
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,"1,1,2,2-Tetrachloroethane",ND,0.2,ND,1.37
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,o-Xylene,ND,0.2,ND,0.869
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,4-Ethyltoluene,ND,0.2,ND,0.983
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,"1,3,5-Trimethylbenzene",ND,0.2,ND,0.983
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,"1,2,4-Trimethylbenzene",ND,0.2,ND,0.983
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Benzyl chloride,ND,0.2,ND,1.04
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,"1,3-Dichlorobenzene",ND,0.2,ND,1.2
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,"1,4-Dichlorobenzene",ND,0.2,ND,1.2
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,"1,2-Dichlorobenzene",ND,0.2,ND,1.2
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,"1,2,4-Trichlorobenzene",ND,0.2,ND,1.48
16CVCP065K,Greenpoint Landing G1,G1-AA01,Alpha Analytical,Yes,2014-08-21,2014-08-23T00:00:00Z,Hexachlorobutadiene,ND,0.2,ND,2.13
16CVCP065K,Greenpoint Landing G1,G1-SVDUP,Alpha Analytical,Yes,2014-08-21,2014-08-26T00:00:00Z,Dichlorodifluoromethane,ND,1,ND,4.94
16CVCP065K,Greenpoint Landing G1,G1-SVDUP,Alpha Analytical,Yes,2014-08-21,2014-08-26T00:00:00Z,Chloromethane,ND,1,ND,2.07
16CVCP065K,Greenpoint Landing G1,G1-SVDUP,Alpha Analytical,Yes,2014-08-21,2014-08-26T00:00:00Z,Freon-114,ND,1,ND,6.99
