street_address,laboratory,lab_data_availability,sample_id,collection_date,analysis_date,parameter,ppbv_results,ppbv_rl,ug_m3_results,ug_m3_rl
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,Acetone,21.2,0.5,50.4,1.2
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,Trichlorofluoromethane(Freon11),0.57,0.5,3.2,2.8
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,Ethanol,311,0.5,586,0.9
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,"1,1-Dichloroethene",ND,0.5,ND,2
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,Methylenechloride,0.65,0.5,2.3,1.7
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,"1,1,2-Trichlorotrifluoroethane(Freon113)",ND,0.5,ND,3.8
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,Carbondisulfide,ND,0.5,ND,1.6
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,"trans-1,2-Dichloroethene",ND,0.5,ND,2
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,"1,1-Dichloroethane",ND,0.5,ND,2
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,Methyltert-butylether,ND,0.5,ND,1.8
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,Isopropylalcohol,178,0.5,437,1.2
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,2-Butanone(MEK),0.63,0.5,1.9,1.5
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,"cis-1,2-Dichloroethene",ND,0.5,ND,2
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,Hexane,ND,0.5,ND,1.8
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,Ethylacetate,4.06,0.5,14.6,1.8
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,Chloroform,ND,0.5,ND,2.4
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,Tetrahydrofuran,ND,0.5,ND,1.5
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,"1,2-Dichloroethane",ND,0.5,ND,2
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,"1,1,1-Trichloroethane",ND,0.5,ND,2.7
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,Benzene,0.39,0.5,1.2,1.6
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,Carbontetrachloride,ND,0.5,ND,3.2
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,Cyclohexane,0.33,0.5,1.1,1.7
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,"1,2-Dichloropropane",ND,0.5,ND,2.3
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,Bromodichloromethane,ND,0.5,ND,3.4
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,Trichloroethene,ND,0.5,ND,2.7
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,n-Heptane,ND,0.5,ND,2.1
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,4-Methyl-2-pentanone(MIBK),0.57,0.5,2.3,2.1
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,"cis-1,3-Dichloropropene",ND,0.5,ND,2.3
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,"trans-1,3-Dichloropropene",ND,0.5,ND,2.3
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,"1,1,2-Trichloroethane",ND,0.5,ND,2.7
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,Toluene,4.37,0.5,16.4,1.9
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,2-Hexanone(MBK),ND,0.5,ND,2.1
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,Dibromochloromethane,ND,0.5,ND,4.3
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,"1,2-Dibromoethane(EDB)",ND,0.5,ND,3.8
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,Tetrachloroethene,ND,0.5,ND,3.4
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,Chlorobenzene,ND,0.5,ND,2.3
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,Ethylbenzene,ND,0.5,ND,2.2
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,"m,p-Xylene",0.73,1,3.2,4.3
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,Bromoform,ND,0.5,ND,5.2
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,Styrene,ND,0.5,ND,2.1
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,o-Xylene,0.32,0.5,1.4,2.2
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,"1,1,2,2-Tetrachloroethane",ND,0.5,ND,3.4
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,"1,3,5-Trimethylbenzene",ND,0.5,ND,2.5
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,4-Ethyltoluene,ND,0.5,ND,2.5
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,"1,2,4-Trimethylbenzene",0.54,0.5,2.7,2.5
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,"1,3-Dichlorobenzene",ND,0.5,ND,3
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,Benzylchloride,ND,0.5,ND,2.6
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,"1,4-Dichlorobenzene",0.35,0.5,2.1,3
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,"1,2-Dichlorobenzene",ND,0.5,ND,3
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,"1,2,4-Trichlorobenzene",ND,0.5,ND,3.7
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-28T00:00:00Z,Hexachlorobutadiene,ND,0.5,ND,5.3
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,Propene,ND,2.5,ND,4.3
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,Dichlorodifluoromethane(Freon12),ND,2.5,ND,12.4
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,Chloromethane,ND,2.5,ND,5.2
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,"1,2-Dichlorotetrafluoroethane(Freon114)",ND,2.5,ND,17.5
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,Vinylchloride,ND,2.5,ND,6.4
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,"1,3-Butadiene",ND,2.5,ND,5.5
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,Bromomethane,ND,2.5,ND,9.7
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,Chloroethane,ND,2.5,ND,6.6
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,Acetone,19.7,2.5,46.8,5.9
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,Trichlorofluoromethane(Freon11),ND,2.5,ND,14
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,Ethanol,294,2.5,554,4.7
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,"1,1-Dichloroethene",ND,2.5,ND,9.9
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,Methylenechloride,ND,2.5,ND,8.7
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,"1,1,2-Trichlorotrifluoroethane(Freon113)",ND,2.5,ND,19.2
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,Carbondisulfide,ND,2.5,ND,7.8
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,"trans-1,2-Dichloroethene",ND,2.5,ND,9.9
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,"1,1-Dichloroethane",ND,2.5,ND,10.1
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,Methyltert-butylether,ND,2.5,ND,9
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,Isopropylalcohol,172,2.5,422,6.1
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,2-Butanone(MEK),ND,2.5,ND,7.4
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,"cis-1,2-Dichloroethene",ND,2.5,ND,9.9
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,Hexane,ND,2.5,ND,8.8
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,Ethylacetate,3.6,2.5,13,9
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,Chloroform,ND,2.5,ND,12.2
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,Tetrahydrofuran,ND,2.5,ND,7.4
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,"1,2-Dichloroethane",ND,2.5,ND,10.1
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,"1,1,1-Trichloroethane",ND,2.5,ND,13.6
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,Benzene,ND,2.5,ND,8
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,Carbontetrachloride,ND,2.5,ND,15.7
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,Cyclohexane,ND,2.5,ND,8.6
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,"1,2-Dichloropropane",ND,2.5,ND,11.6
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,Bromodichloromethane,ND,2.5,ND,16.7
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,Trichloroethene,ND,2.5,ND,13.4
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,n-Heptane,ND,2.5,ND,10.2
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,4-Methyl-2-pentanone(MIBK),ND,2.5,ND,10.2
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,"cis-1,3-Dichloropropene",ND,2.5,ND,11.3
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,"trans-1,3-Dichloropropene",ND,2.5,ND,11.3
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,"1,1,2-Trichloroethane",ND,2.5,ND,13.6
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,Toluene,4,2.5,15.1,9.4
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,2-Hexanone(MBK),ND,2.5,ND,10.2
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,Dibromochloromethane,ND,2.5,ND,21.3
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,"1,2-Dibromoethane(EDB)",ND,2.5,ND,19.2
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,Tetrachloroethene,ND,2.5,ND,17
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,Chlorobenzene,ND,2.5,ND,11.5
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,Ethylbenzene,ND,2.5,ND,10.8
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,"m,p-Xylene",ND,5,ND,21.7
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,Bromoform,ND,2.5,ND,25.8
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,Styrene,ND,2.5,ND,10.6
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,o-Xylene,ND,2.5,ND,10.8
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,"1,1,2,2-Tetrachloroethane",ND,2.5,ND,17.2
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,"1,3,5-Trimethylbenzene",ND,2.5,ND,12.3
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,4-Ethyltoluene,ND,2.5,ND,12.3
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,"1,2,4-Trimethylbenzene",ND,2.5,ND,12.3
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,"1,3-Dichlorobenzene",ND,2.5,ND,15
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,Benzylchloride,ND,2.5,ND,12.9
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,"1,4-Dichlorobenzene",ND,2.5,ND,15
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,"1,2-Dichlorobenzene",ND,2.5,ND,15
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,"1,2,4-Trichlorobenzene",ND,2.5,ND,18.6
86 Fleet Place,Spectrum Analytical,Yes,SV-30,2007-04-26,2007-04-30T00:00:00Z,Hexachlorobutadiene,ND,2.5,ND,26.7
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,Propene,ND,5,ND,8.6
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,Dichlorodifluoromethane(Freon12),ND,5,ND,24.7
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,Chloromethane,ND,5,ND,10.3
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,"1,2-Dichlorotetrafluoroethane(Freon114)",ND,5,ND,34.9
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,Vinylchloride,ND,5,ND,12.8
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,"1,3-Butadiene",ND,5,ND,11
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,Bromomethane,ND,5,ND,19.4
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,Chloroethane,ND,5,ND,13.2
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,Acetone,67.1,5,159,11.9
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,Trichlorofluoromethane(Freon11),ND,5,ND,28.1
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,Ethanol,634,5,1200,9.4
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,"1,1-Dichloroethene",ND,5,ND,19.8
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,Methylenechloride,ND,5,ND,17.4
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,"1,1,2-Trichlorotrifluoroethane(Freon113)",ND,5,ND,38.3
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,Carbondisulfide,ND,5,ND,15.6
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,"trans-1,2-Dichloroethene",ND,5,ND,19.8
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,"1,1-Dichloroethane",ND,5,ND,20.2
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,Methyltert-butylether,ND,5,ND,18
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,Isopropylalcohol,90,5,221,12.3
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,2-Butanone(MEK),ND,5,ND,14.7
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,"cis-1,2-Dichloroethene",ND,5,ND,19.8
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,Hexane,ND,5,ND,17.6
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,Ethylacetate,8.5,5,30.6,18
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,Chloroform,ND,5,ND,24.3
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,Tetrahydrofuran,ND,5,ND,14.7
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,"1,2-Dichloroethane",ND,5,ND,20.2
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,"1,1,1-Trichloroethane",ND,5,ND,27.3
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,Benzene,ND,5,ND,16
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,Carbontetrachloride,ND,5,ND,31.5
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,Cyclohexane,ND,5,ND,17.2
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,"1,2-Dichloropropane",ND,5,ND,23.1
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,Bromodichloromethane,ND,5,ND,33.5
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,Trichloroethene,ND,5,ND,26.9
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,n-Heptane,ND,5,ND,20.5
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,4-Methyl-2-pentanone(MIBK),ND,5,ND,20.5
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,"cis-1,3-Dichloropropene",ND,5,ND,22.7
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,"trans-1,3-Dichloropropene",ND,5,ND,22.7
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,"1,1,2-Trichloroethane",ND,5,ND,27.3
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,Toluene,12.4,5,46.7,18.8
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,2-Hexanone(MBK),ND,5,ND,20.5
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,Dibromochloromethane,ND,5,ND,42.6
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,"1,2-Dibromoethane(EDB)",ND,5,ND,38.4
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,Tetrachloroethene,ND,5,ND,33.9
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,Chlorobenzene,ND,5,ND,23
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,Ethylbenzene,ND,5,ND,21.7
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,"m,p-Xylene",ND,10,ND,43.4
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,Bromoform,ND,5,ND,51.7
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,Styrene,ND,5,ND,21.3
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,o-Xylene,ND,5,ND,21.7
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,"1,1,2,2-Tetrachloroethane",ND,5,ND,34.3
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,"1,3,5-Trimethylbenzene",ND,5,ND,24.6
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,4-Ethyltoluene,ND,5,ND,24.6
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,"1,2,4-Trimethylbenzene",ND,5,ND,24.6
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,"1,3-Dichlorobenzene",ND,5,ND,30.1
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,Benzylchloride,ND,5,ND,25.8
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,"1,4-Dichlorobenzene",ND,5,ND,30.1
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,"1,2-Dichlorobenzene",ND,5,ND,30.1
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,"1,2,4-Trichlorobenzene",ND,5,ND,37.1
86 Fleet Place,Spectrum Analytical,Yes,SV-AI,2007-06-13,2007-06-16T00:00:00Z,Hexachlorobutadiene,ND,5,ND,53.3
86 Fleet Place,Spectrum Analytical,Yes,SV-AO,2007-06-12,2007-06-16T00:00:00Z,Propene,2,1,3.4,1.7
86 Fleet Place,Spectrum Analytical,Yes,SV-AO,2007-06-12,2007-06-16T00:00:00Z,Dichlorodifluoromethane(Freon12),ND,1,ND,4.9
86 Fleet Place,Spectrum Analytical,Yes,SV-AO,2007-06-12,2007-06-16T00:00:00Z,Chloromethane,ND,1,ND,2.1
86 Fleet Place,Spectrum Analytical,Yes,SV-AO,2007-06-12,2007-06-16T00:00:00Z,"1,2-Dichlorotetrafluoroethane(Freon114)",ND,1,ND,7
86 Fleet Place,Spectrum Analytical,Yes,SV-AO,2007-06-12,2007-06-16T00:00:00Z,Vinylchloride,ND,1,ND,2.6
86 Fleet Place,Spectrum Analytical,Yes,SV-AO,2007-06-12,2007-06-16T00:00:00Z,"1,3-Butadiene",ND,1,ND,2.2
86 Fleet Place,Spectrum Analytical,Yes,SV-AO,2007-06-12,2007-06-16T00:00:00Z,Bromomethane,ND,1,ND,3.9
86 Fleet Place,Spectrum Analytical,Yes,SV-AO,2007-06-12,2007-06-16T00:00:00Z,Chloroethane,ND,1,ND,2.6
86 Fleet Place,Spectrum Analytical,Yes,SV-AO,2007-06-12,2007-06-16T00:00:00Z,Acetone,8.18,1,19.4,2.4
86 Fleet Place,Spectrum Analytical,Yes,SV-AO,2007-06-12,2007-06-16T00:00:00Z,Trichlorofluoromethane(Freon11),ND,1,ND,5.6
86 Fleet Place,Spectrum Analytical,Yes,SV-AO,2007-06-12,2007-06-16T00:00:00Z,Ethanol,13.1,1,24.7,1.9
86 Fleet Place,Spectrum Analytical,Yes,SV-AO,2007-06-12,2007-06-16T00:00:00Z,"1,1-Dichloroethene",ND,1,ND,4
86 Fleet Place,Spectrum Analytical,Yes,SV-AO,2007-06-12,2007-06-16T00:00:00Z,Methylenechloride,ND,1,ND,3.5
86 Fleet Place,Spectrum Analytical,Yes,SV-AO,2007-06-12,2007-06-16T00:00:00Z,"1,1,2-Trichlorotrifluoroethane(Freon113)",ND,1,ND,7.7
86 Fleet Place,Spectrum Analytical,Yes,SV-AO,2007-06-12,2007-06-16T00:00:00Z,Carbondisulfide,ND,1,ND,3.1
86 Fleet Place,Spectrum Analytical,Yes,SV-AO,2007-06-12,2007-06-16T00:00:00Z,"trans-1,2-Dichloroethene",ND,1,ND,4
