street_address,sample_id,parameter,ppbv_result,ppbv_rl,ug_m3_result,ug_m3_rl,date_time,by,lab
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,"1,1-Dichloroethane",ND,0.247,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,"1,1-Dichloroethene",ND,0.051,ND,0.20,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,"1,2,4-Trichlorobenzene",ND,0.135,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,"1,2,4-Trimethylbenzene",3.78,0.204,18.6,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,"1,2-Dibromoethane(EDB)",ND,0.130,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,"1,2-Dichlorobenzene",ND,0.166,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,"1,2-Dichloroethane",ND,0.247,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,"1,2-dichloropropane",ND,0.217,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,"1,2-Dichlorotetrafluoroethane",ND,0.143,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,"1,3,5-Trimethylbenzene",1.27,0.204,6.24,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,"1,3-Butadiene",ND,0.452,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,"1,3-Dichlorobenzene",0.198,0.166,1.19,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,"1,4-Dichlorobenzene",ND,0.166,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,"1,4-Dioxane",ND,0.278,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,2-Hexanone(MBK),ND,0.244,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,4-Ethyltoluene,3.29,0.204,16.2,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,4-Isopropyltoluene,0.197,0.182,1.08,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,4-Methyl-2-pentanone(MIBK),1.22,0.244,4.99,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Acetone,18.9,0.421,44.9,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Acrylonitrile,ND,0.461,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Benzene,0.735,0.313,2.35,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Benzyl chloride,ND,0.193,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Bromodichloromethane,ND,0.149,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Bromoform,ND,0.097,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Bromomethane,ND,0.258,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Carbon Disulfide,ND,0.321,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Carbon Tetrachloride,0.086,0.032,0.54,0.20,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Chlorobenzene,ND,0.217,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Chloroethane,ND,0.379,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Chloroform,1.27,0.205,6.20,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Chloromethane,0.646,0.485,1.33,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,"Cis-1,2-Dichloroethene",ND,0.051,ND,0.20,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,"cis-1,3-Dichloropropene",ND,0.221,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Cyclohexane,0.314,0.291,1.08,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Dibromochloromethane,ND,0.118,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Dichlorodifluoromethane,0.378,0.202,1.87,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Ethanol,32.7,0.531,61.6,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Ethyl acetate,ND,0.278,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Ethylbenzene,2.48,0.230,10.8,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Heptane,0.755,0.244,3.09,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Hexachlorobutadiene,ND,0.094,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Hexane,0.673,0.284,2.37,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Isopropylalcohol,1.92,0.407,4.72,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Isopropylbenzene,0.282,0.204,1.39,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,"m,p-Xylene",8.43,0.230,36.6,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Methyl Ethyl Ketone,3.22,0.339,9.49,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Methyl tert-butyl ether(MTBE),ND,0.278,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Methylene Chloride,1.45,0.864,5.03,3.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,n-Butylbenzene,0.323,0.182,1.77,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,o-Xylene,3.61,0.230,15.7,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Propylene,ND,0.581,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,sec-Butylbenzene,ND,0.182,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Styrene,0.884,0.235,3.76,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Tetrachloroethene,0.319,0.037,2.16,0.25,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Tetrahydrofuran,2.56,0.339,7.55,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Toluene,5.78,0.266,21.8,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,"Trans-1,2-Dichloroethene",ND,0.252,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,"trans-1,3-Dichloropropene",ND,0.221,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Trichloroethene,0.042,0.037,0.23,0.20,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Trichlorofluoromethane,0.234,0.178,1.31,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Trichlorotrifluoroethane,ND,0.131,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,Vinyl Chloride,ND,0.078,ND,0.20,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,% Bromofluorobenzene,75,%,75,%,2019-08-27T04:00:00Z,KCA,phoenix
