street_address,sample_id,parameter,ppbv_result,ppbv_rl,lod_mdl,ug_m3_result,ug_m3_rl,lod_mdl_2,date_time,by,dilution
1516 FULTON ST BROOKLYN,IA1,"1,2,4-Trichlorobenzene",ND,0.13500000000000001,0.13500000000000001,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,"1,2,4-Trimethylbenzene",0.91900000000000004,0.20399999999999999,0.20399999999999999,4.5199999999999996,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,"1,2-Dibromoethane(EDB)",ND,0.13,0.13,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,"1,2-Dichlorobenzene",ND,0.16600000000000001,0.16600000000000001,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,"1,2-Dichloroethane",ND,0.247,0.247,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,"1,2-dichloropropane",ND,0.217,0.217,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,"1,2-Dichlorotetrafluoroethane",ND,0.14299999999999999,0.14299999999999999,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,"1,3,5-Trimethylbenzene",0.32,0.20399999999999999,0.20399999999999999,1.57,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,"1,3-Butadiene",ND,0.45200000000000001,0.45200000000000001,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,"1,3-Dichlorobenzene",ND,0.16600000000000001,0.16600000000000001,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,"1,4-Dichlorobenzene",0.17399999999999999,0.16600000000000001,0.16600000000000001,1.05,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,"1,4-Dioxane",ND,0.27800000000000002,0.27800000000000002,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,2-Hexanone(MBK),ND,0.24399999999999999,0.24399999999999999,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,4-Ethyltoluene,ND,0.20399999999999999,0.20399999999999999,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,4-Isopropyltoluene,ND,0.182,0.182,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,4-Methyl-2-pentanone(MIBK),ND,0.24399999999999999,0.24399999999999999,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,Acetone,7.9,0.42099999999999999,0.42099999999999999,18.8,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,Acrylonitrile,ND,0.46100000000000002,0.46100000000000002,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,Benzene,0.40100000000000002,0.313,0.313,1.28,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,Benzyl chloride,ND,0.193,0.193,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,Bromodichloromethane,ND,0.14899999999999999,0.14899999999999999,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,Bromoform,ND,9.7000000000000003E-2,9.7000000000000003E-2,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,Bromomethane,ND,0.25800000000000001,0.25800000000000001,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,Carbon Disulfide,ND,0.32100000000000001,0.32100000000000001,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,Carbon Tetrachloride,0.08,0.04,0.04,0.5,0.25,0.25,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,Chlorobenzene,ND,0.217,0.217,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,Chloroethane,ND,0.379,0.379,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,Chloroform,ND,0.20499999999999999,0.20499999999999999,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,Chloromethane,ND,0.48499999999999999,0.48499999999999999,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,"Cis-1,2-Dichloroethene",ND,0.252,0.252,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,"cis-1,3-Dichloropropene",ND,0.221,0.221,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,Cyclohexane,0.308,0.29099999999999998,0.29099999999999998,1.06,1,1,2015-11-06T05:00:00Z,KCA,1
