street_address,sample_id,parameter,ppbv_result,ppbv_rl,lod_mdl,ug_m3_result,ug_m3_rl,lod_mdl_2,date_time,by,dilution
SV 842-846 Flushing Ave,18SV2,Toluene,6.02,0.26600000000000001,0.26600000000000001,22.7,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV2,"Trans-1,2-Dichloroethene",ND,0.252,0.252,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV2,"trans-1,3-Dichloropropene",ND,0.221,0.221,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV2,Trichloroethene,0.70599999999999996,3.6999999999999998E-2,3.6999999999999998E-2,3.79,0.2,0.2,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV2,Trichlorofluoromethane,0.313,0.17799999999999999,0.17799999999999999,1.76,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV2,Trichlorotrifluoroethane,ND,0.13100000000000001,0.13100000000000001,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV2,Vinyl Chloride,ND,7.8E-2,7.8E-2,ND,0.2,0.2,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV2,% Bromofluorobenzene,97,%,%,97,%,%,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,"1,1,1,2-Tetrachloroethane",ND,0.14599999999999999,0.14599999999999999,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,"1,1,1-Trichloroethane",ND,0.183,0.183,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,"1,1,2,2-Tetrachloroethane",ND,0.14599999999999999,0.14599999999999999,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,"1,1,2-Trichloroethane",ND,0.183,0.183,ND,1,1,2018-11-07T05:00:00Z,KCA,1
