street_address,sample_id,parameter,ppbv_result,ppbv_rl,lod_mdl,ug_m3_result,ug_m3_rl,lod_mdl_2,date_time,by,dilution
814 BEDFORD AVE BROOKLYN NY,SG4,Ethylbenzene,1.0900000000000001,0.23,0.23,4.7300000000000004,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Heptane,0.26600000000000001,0.24399999999999999,0.24399999999999999,1.0900000000000001,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Hexachlorobutadiene,ND,9.4E-2,9.4E-2,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Hexane,ND,0.28399999999999997,0.28399999999999997,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Isopropylalcohol,0.98499999999999999,S  0.407,0.40699999999999997,2.42,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Isopropylbenzene,ND,0.20399999999999999,0.20399999999999999,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,"m,p-Xylene",4.42,0.23,0.23,19.2,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Methyl Ethyl Ketone,1.01,0.33900000000000002,0.33900000000000002,2.98,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Methyl tert-butyl ether(MTBE),ND,0.27800000000000002,0.27800000000000002,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Methylene Chloride,0.53600000000000003,S  0.288,0.28799999999999998,1.86,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,n-Butylbenzene,ND,0.182,0.182,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,o-Xylene,2.14,0.23,0.23,9.2899999999999991,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Propylene,0.64100000000000001,0.58099999999999996,0.58099999999999996,1.1000000000000001,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,sec-Butylbenzene,ND,0.182,0.182,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Styrene,ND,0.23499999999999999,0.23499999999999999,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Tetrachloroethene,79,0.184,0.184,535,1.25,1.25,2016-03-07T05:00:00Z,KCA,5
814 BEDFORD AVE BROOKLYN NY,SG4,Tetrahydrofuran,ND,0.33900000000000002,0.33900000000000002,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Toluene,6.43,0.26600000000000001,0.26600000000000001,24.2,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,"Trans-1,2-Dichloroethene",ND,0.252,0.252,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,"trans-1,3-Dichloropropene",ND,0.221,0.221,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Trichloroethene,0.14499999999999999,4.7E-2,4.7E-2,0.78,0.25,0.25,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Trichlorofluoromethane,0.245,0.17799999999999999,0.17799999999999999,1.38,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Trichlorotrifluoroethane,ND,0.13100000000000001,0.13100000000000001,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Vinyl Chloride,ND,9.8000000000000004E-2,9.8000000000000004E-2,ND,0.25,0.25,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,% Bromofluorobenzene,110,%,%,110,%,%,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG2,"1,1,1,2-Tetrachloroethane",ND,0.14599999999999999,0.14599999999999999,ND,1,1,2016-03-05T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG2,"1,1,1-Trichloroethane",ND,0.183,0.183,ND,1,1,2016-03-05T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG2,"1,1,2,2-Tetrachloroethane",ND,0.14599999999999999,0.14599999999999999,ND,1,1,2016-03-05T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG2,"1,1,2-Trichloroethane",ND,0.183,0.183,ND,1,1,2016-03-05T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG2,"1,1-Dichloroethane",ND,0.247,0.247,ND,1,1,2016-03-05T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG2,"1,1-Dichloroethene",ND,0.252,0.252,ND,1,1,2016-03-05T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG2,"1,2,4-Trichlorobenzene",ND,0.13500000000000001,0.13500000000000001,ND,1,1,2016-03-05T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG2,"1,2,4-Trimethylbenzene",0.95499999999999996,0.20399999999999999,0.20399999999999999,4.6900000000000004,1,1,2016-03-05T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG2,"1,2-Dibromoethane(EDB)",ND,0.13,0.13,ND,1,1,2016-03-05T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG2,"1,2-Dichlorobenzene",ND,0.16600000000000001,0.16600000000000001,ND,1,1,2016-03-05T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG2,"1,2-Dichloroethane",ND,0.247,0.247,ND,1,1,2016-03-05T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG2,"1,2-dichloropropane",ND,0.217,0.217,ND,1,1,2016-03-05T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG2,"1,2-Dichlorotetrafluoroethane",ND,0.14299999999999999,0.14299999999999999,ND,1,1,2016-03-05T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG2,"1,3,5-Trimethylbenzene",0.254,0.20399999999999999,0.20399999999999999,1.25,1,1,2016-03-05T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG2,"1,3-Butadiene",ND,0.45200000000000001,0.45200000000000001,ND,1,1,2016-03-05T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG2,"1,3-Dichlorobenzene",ND,0.16600000000000001,0.16600000000000001,ND,1,1,2016-03-05T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG2,"1,4-Dichlorobenzene",ND,0.16600000000000001,0.16600000000000001,ND,1,1,2016-03-05T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG2,"1,4-Dioxane",ND,0.27800000000000002,0.27800000000000002,ND,1,1,2016-03-05T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG2,2-Hexanone(MBK),ND,0.24399999999999999,0.24399999999999999,ND,1,1,2016-03-05T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG2,4-Ethyltoluene,ND,0.20399999999999999,0.20399999999999999,ND,1,1,2016-03-05T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG2,4-Isopropyltoluene,ND,0.182,0.182,ND,1,1,2016-03-05T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG2,4-Methyl-2-pentanone(MIBK),0.91900000000000004,0.24399999999999999,0.24399999999999999,3.76,1,1,2016-03-05T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG2,Acetone,61.5,0.84299999999999997,0.84299999999999997,146,2,2,2016-03-07T05:00:00Z,KCA,2
814 BEDFORD AVE BROOKLYN NY,SG2,Acrylonitrile,ND,0.46100000000000002,0.46100000000000002,ND,1,1,2016-03-05T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG2,Benzene,0.61499999999999999,0.313,0.313,1.96,1,1,2016-03-05T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG2,Benzyl chloride,ND,0.193,0.193,ND,1,1,2016-03-05T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG2,Bromodichloromethane,ND,0.14899999999999999,0.14899999999999999,ND,1,1,2016-03-05T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG2,Bromoform,ND,9.7000000000000003E-2,9.7000000000000003E-2,ND,1,1,2016-03-05T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG2,Bromomethane,ND,0.25800000000000001,0.25800000000000001,ND,1,1,2016-03-05T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG2,Carbon Disulfide,0.72399999999999998,0.32100000000000001,0.32100000000000001,2.25,1,1,2016-03-05T05:00:00Z,KCA,1
