street_address,sample_id,parameter,ppbv_result,ppbv_rl,ug_m3_result,ug_m3_rl,date_time,by,lab
SV 687 Flushing Ave,SG-4,"1,1-Dichloroethene",ND,0.252,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,"1,2,4-Trichlorobenzene",ND,0.135,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,"1,2,4-Trimethylbenzene",0.360,0.204,1.77,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,"1,2-Dibromoethane(EDB)",ND,0.130,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,"1,2-Dichlorobenzene",ND,0.166,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,"1,2-Dichloroethane",ND,0.247,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,"1,2-dichloropropane",ND,0.216,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,"1,2-Dichlorotetrafluoroethane",ND,0.143,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,"1,3,5-Trimethylbenzene",ND,0.204,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,"1,3-Butadiene",ND,0.452,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,"1,3-Dichlorobenzene",0.170,0.166,1.02,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,"1,4-Dichlorobenzene",ND,0.166,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,"1,4-Dioxane",ND,0.278,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,2-Hexanone(MBK),ND,0.244,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,4-Ethyltoluene,ND,0.204,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,4-Isopropyltoluene,ND,0.182,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,4-Methyl-2-pentanone(MIBK),ND,0.244,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Acetone,673,0.421,1600,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Acrylonitrile,ND,0.461,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Benzene,0.940,0.313,3.00,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Benzyl chloride,ND,0.193,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Bromodichloromethane,ND,0.149,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Bromoform,ND,0.097,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Bromomethane,ND,0.258,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Carbon Disulfide,9.61,0.321,29.9,1.00,2014-04-30T04:00:00Z,KCA,phoenix
