street_address,sample_id,parameter,ppbv_result,ppbv_rl,lod_mdl,ug_m3_result,ug_m3_rl,lod_mdl_2,date_time,by,dilution
SV 633 Marcy Avenue,SV3,Carbon Disulfide,1.87,0.32100000000000001,0.32100000000000001,5.82,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV3,Carbon Tetrachloride,0.13800000000000001,0.04,0.04,0.87,0.25,0.25,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV3,Chlorobenzene,ND,0.217,0.217,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV3,Chloroethane,ND,0.379,0.379,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV3,Chloroform,0.52400000000000002,0.20499999999999999,0.20499999999999999,2.56,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV3,Chloromethane,ND,0.48499999999999999,0.48499999999999999,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV3,"Cis-1,2-Dichloroethene",ND,0.252,0.252,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV3,"cis-1,3-Dichloropropene",ND,0.221,0.221,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV3,Cyclohexane,0.46600000000000003,0.29099999999999998,0.29099999999999998,1.6,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV3,Dibromochloromethane,ND,0.11799999999999999,0.11799999999999999,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV3,Dichlorodifluoromethane,0.54400000000000004,0.20200000000000001,0.20200000000000001,2.69,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV3,Ethanol,3.55,0.53100000000000003,0.53100000000000003,6.68,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV3,Ethyl acetate,ND,0.27800000000000002,0.27800000000000002,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV3,Ethylbenzene,1.32,0.23,0.23,5.73,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV3,Heptane,1.32,0.24399999999999999,0.24399999999999999,5.41,1,1,2016-12-24T05:00:00Z,KCA,1
