street_address,sample_id,parameter,ppbv_result,ppbv_rl,ug_m3_result,ug_m3_rl,date_time,by,lab
SV 59-63 North 6th Street,SV-2,Toluene,13.6,0.266,51.2,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-2,"Trans-1,2-Dichloroethene",ND,0.252,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-2,"trans-1,3-Dichloropropene",ND,0.220,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-2,Trichloroethene,0.180,0.047,0.967,0.25,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-2,Trichlorofluoromethane,2.32,0.178,13.0,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-2,Trichlorotrifluoroethane,ND,0.130,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-2,Vinyl Chloride,ND,0.098,ND,0.25,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-2,% Bromofluorobenzene,107,%,107,%,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,NA,"Collected by: Received by:
Analyzed by:",NA,NA,NA,NA,"11:05
15:35",phoenix
SV 59-63 North 6th Street,SV-4,"1,1,1,2-Tetrachloroethane",ND,0.146,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,"1,1,1-Trichloroethane",1.59,0.183,8.67,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,"1,1,2,2-Tetrachloroethane",ND,0.146,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,"1,1,2-Trichloroethane",ND,0.183,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,"1,1-Dichloroethane",ND,0.247,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,"1,1-Dichloroethene",ND,0.252,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,"1,2,4-Trichlorobenzene",ND,0.135,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,"1,2,4-Trimethylbenzene",1.48,0.204,7.27,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,"1,2-Dibromoethane(EDB)",ND,0.130,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,"1,2-Dichlorobenzene",ND,0.166,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
