street_address,sample_id,parameter,ppbv_result,ppbv_rl,ug_m3_result,ug_m3_rl,date_time,by,dilution
160154,SV-3,"1,1-Dichloroethene",ND,0.252,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,"1,2,4-Trichlorobenzene",ND,0.13500000000000001,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,"1,2,4-Trimethylbenzene",31.7,0.20399999999999999,156,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,"1,2-Dibromoethane(EDB)",ND,0.13,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,"1,2-Dichlorobenzene",ND,0.16600000000000001,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,"1,2-Dichloroethane",ND,0.247,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,"1,2-dichloropropane",ND,0.217,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,"1,2-Dichlorotetrafluoroethane",ND,0.14299999999999999,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,"1,3,5-Trimethylbenzene",10.3,0.20399999999999999,50.6,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,"1,3-Butadiene",ND,0.45200000000000001,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,"1,3-Dichlorobenzene",ND,0.16600000000000001,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,"1,4-Dichlorobenzene",ND,0.16600000000000001,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,"1,4-Dioxane",ND,0.27800000000000002,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,2-Hexanone(MBK),0.46400000000000002,0.24399999999999999,1.9,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,4-Ethyltoluene,5.78,0.20399999999999999,28.4,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,4-Isopropyltoluene,0.77900000000000003,0.182,4.2699999999999996,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,4-Methyl-2-pentanone(MIBK),ND,0.24399999999999999,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Acetone,10.199999999999999,0.42099999999999999,24.2,1,2016-06-22T04:00:00Z,KCA,1
